battle_id,category,model,value
battle_00242,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00242,Creative Writing,claude-opus-4-20250514,1
battle_00243,Creative Writing,gemini-2.5-flash,0
battle_00243,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00244,Creative Writing,gemini-2.5-flash,1
battle_00244,Creative Writing,deepseek-r1-0528,0
battle_00245,Creative Writing,gemini-2.5-flash,1
battle_00245,Creative Writing,claude-opus-4-20250514-thinking-16k,0
battle_00246,Creative Writing,grok-3-preview-02-24,1
battle_00246,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00247,Creative Writing,grok-3-preview-02-24,1
battle_00247,Creative Writing,gemini-2.5-flash,0
battle_00248,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00248,Creative Writing,gemini-2.5-flash-preview-04-17,1
battle_00249,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00249,Creative Writing,gemini-2.5-flash,0
battle_00250,Creative Writing,deepseek-r1-0528,0
battle_00250,Creative Writing,gemini-2.5-flash,1
battle_00251,Creative Writing,gemini-2.5-flash-preview-04-17,1
battle_00251,Creative Writing,gemini-2.5-pro,0
battle_00252,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00252,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00253,Creative Writing,o3-2025-04-16,0
battle_00253,Creative Writing,gemini-2.5-pro,1
battle_00254,Creative Writing,kimi-k2-0711-preview,1
battle_00254,Creative Writing,deepseek-r1-0528,0
battle_00255,Creative Writing,claude-opus-4-20250514-thinking-16k,0
battle_00255,Creative Writing,deepseek-r1-0528,1
battle_00256,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00256,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00257,Creative Writing,claude-opus-4-20250514,1
battle_00257,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00258,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00258,Creative Writing,o3-2025-04-16,0
battle_00259,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00259,Creative Writing,claude-opus-4-20250514,1
battle_00260,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00260,Creative Writing,deepseek-r1-0528,0
battle_00261,Creative Writing,grok-3-preview-02-24,0
battle_00261,Creative Writing,o3-2025-04-16,1
battle_00262,Creative Writing,grok-3-preview-02-24,1
battle_00262,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00263,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00263,Creative Writing,gemini-2.5-pro-preview-03-25,0
battle_00264,Creative Writing,o3-2025-04-16,1
battle_00264,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00265,Creative Writing,o3-2025-04-16,0
battle_00265,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00266,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00266,Creative Writing,grok-4-0709,1
battle_00267,Creative Writing,gemini-2.5-pro,1
battle_00267,Creative Writing,claude-opus-4-20250514,0
battle_00268,Creative Writing,o3-2025-04-16,0
battle_00268,Creative Writing,gemini-2.5-pro,1
battle_00269,Creative Writing,o3-2025-04-16,0
battle_00269,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00270,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00270,Creative Writing,gemini-2.5-flash-preview-04-17,0
battle_00271,Creative Writing,gemini-2.5-flash,1
battle_00271,Creative Writing,claude-opus-4-20250514,0
battle_00272,Creative Writing,grok-3-preview-02-24,0
battle_00272,Creative Writing,claude-opus-4-20250514,1
battle_00273,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00273,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00274,Creative Writing,deepseek-r1-0528,1
battle_00274,Creative Writing,claude-opus-4-20250514,0
battle_00275,Creative Writing,grok-3-preview-02-24,1
battle_00275,Creative Writing,claude-opus-4-20250514,0
battle_00276,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00276,Creative Writing,deepseek-r1-0528,0
battle_00277,Creative Writing,o3-2025-04-16,0
battle_00277,Creative Writing,claude-opus-4-20250514,1
battle_00278,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00278,Creative Writing,deepseek-r1-0528,0
battle_00279,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00279,Creative Writing,gemini-2.5-pro-preview-03-25,0
battle_00280,Creative Writing,o3-2025-04-16,0
battle_00280,Creative Writing,gemini-2.5-pro,1
battle_00281,Creative Writing,o3-2025-04-16,0
battle_00281,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00282,Creative Writing,o3-2025-04-16,0
battle_00282,Creative Writing,gemini-2.5-flash,1
battle_00283,Creative Writing,claude-opus-4-20250514,1
battle_00283,Creative Writing,deepseek-r1-0528,0
battle_00284,Creative Writing,o3-2025-04-16,0
battle_00284,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00285,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00285,Creative Writing,deepseek-r1-0528,1
battle_00286,Creative Writing,claude-opus-4-20250514,0
battle_00286,Creative Writing,deepseek-r1-0528,1
battle_00287,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00287,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00288,Creative Writing,gemini-2.5-pro,1
battle_00288,Creative Writing,deepseek-r1-0528,0
battle_00289,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00289,Creative Writing,claude-opus-4-20250514,0
battle_00290,Creative Writing,o3-2025-04-16,1
battle_00290,Creative Writing,kimi-k2-0711-preview,0
battle_00291,Creative Writing,gemini-2.5-flash-preview-04-17,1
battle_00291,Creative Writing,deepseek-r1-0528,0
battle_00292,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00292,Creative Writing,gemini-2.5-flash-preview-04-17,1
battle_00293,Creative Writing,gemini-2.5-pro-preview-03-25,0
battle_00293,Creative Writing,grok-3-preview-02-24,1
battle_00294,Creative Writing,o3-2025-04-16,0
battle_00294,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00295,Creative Writing,gemini-2.5-flash,0
battle_00295,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00296,Creative Writing,gemini-2.5-pro-preview-05-06,1
battle_00296,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00297,Creative Writing,o3-2025-04-16,0
battle_00297,Creative Writing,claude-opus-4-20250514,1
battle_00298,Creative Writing,grok-4-0709,1
battle_00298,Creative Writing,grok-3-preview-02-24,0
battle_00299,Creative Writing,gemini-2.5-flash,0
battle_00299,Creative Writing,deepseek-r1-0528,1
battle_00300,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00300,Creative Writing,gemini-2.5-pro,1
battle_00301,Creative Writing,gemini-2.5-flash-preview-04-17,0
battle_00301,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00302,Creative Writing,grok-3-preview-02-24,1
battle_00302,Creative Writing,gemini-2.5-flash-preview-04-17,0
battle_00303,Creative Writing,gemini-2.5-pro-preview-05-06,1
battle_00303,Creative Writing,claude-opus-4-20250514,0
battle_00304,Creative Writing,grok-3-preview-02-24,0
battle_00304,Creative Writing,gemini-2.5-pro,1
battle_00305,Creative Writing,deepseek-r1-0528,1
battle_00305,Creative Writing,gemini-2.5-pro,0
battle_00306,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00306,Creative Writing,claude-opus-4-20250514,0
battle_00307,Creative Writing,grok-3-preview-02-24,1
battle_00307,Creative Writing,gemini-2.5-flash-preview-04-17,0
battle_00308,Creative Writing,gemini-2.5-pro-preview-05-06,1
battle_00308,Creative Writing,gemini-2.5-pro,0
battle_00309,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00309,Creative Writing,gemini-2.5-pro,1
battle_00310,Creative Writing,deepseek-r1-0528,1
battle_00310,Creative Writing,gemini-2.5-pro,0
battle_00311,Creative Writing,kimi-k2-0711-preview,0
battle_00311,Creative Writing,grok-3-preview-02-24,1
battle_00312,Creative Writing,gemini-2.5-flash-preview-04-17,0
battle_00312,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00313,Creative Writing,gemini-2.5-flash,0
battle_00313,Creative Writing,claude-opus-4-20250514,1
battle_00314,Creative Writing,deepseek-r1-0528,1
battle_00314,Creative Writing,claude-opus-4-20250514,0
battle_00315,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00315,Creative Writing,o3-2025-04-16,1
battle_00316,Creative Writing,o3-2025-04-16,0
battle_00316,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00317,Creative Writing,claude-opus-4-20250514,1
battle_00317,Creative Writing,grok-3-preview-02-24,0
battle_00318,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00318,Creative Writing,grok-3-preview-02-24,1
battle_00319,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00319,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00320,Creative Writing,deepseek-r1-0528,1
battle_00320,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00321,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00321,Creative Writing,gemini-2.5-flash,0
battle_00322,Creative Writing,o3-2025-04-16,0
battle_00322,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00323,Creative Writing,claude-opus-4-20250514,0
battle_00323,Creative Writing,gemini-2.5-flash,1
battle_00324,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00324,Creative Writing,deepseek-r1-0528,1
battle_00325,Creative Writing,gemini-2.5-pro,0
battle_00325,Creative Writing,o3-2025-04-16,1
battle_00326,Creative Writing,grok-3-preview-02-24,0
battle_00326,Creative Writing,gemini-2.5-pro-preview-03-25,1
battle_00327,Creative Writing,o3-2025-04-16,1
battle_00327,Creative Writing,gemini-2.5-pro,0
battle_00328,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00328,Creative Writing,gemini-2.5-flash-preview-04-17,0
battle_00329,Creative Writing,o3-2025-04-16,1
battle_00329,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00330,Creative Writing,deepseek-r1-0528,0
battle_00330,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00331,Creative Writing,gemini-2.5-pro,1
battle_00331,Creative Writing,claude-opus-4-20250514-thinking-16k,0
battle_00332,Creative Writing,gemini-2.5-flash-preview-04-17,0
battle_00332,Creative Writing,gemini-2.5-pro,1
battle_00333,Creative Writing,gemini-2.5-flash,0
battle_00333,Creative Writing,gemini-2.5-pro,1
battle_00334,Creative Writing,kimi-k2-0711-preview,1
battle_00334,Creative Writing,grok-3-preview-02-24,0
battle_00335,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00335,Creative Writing,gemini-2.5-flash,0
battle_00336,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00336,Creative Writing,gemini-2.5-pro,0
battle_00337,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00337,Creative Writing,kimi-k2-0711-preview,1
battle_00338,Creative Writing,o3-2025-04-16,1
battle_00338,Creative Writing,gemini-2.5-pro-preview-03-25,0
battle_00339,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00339,Creative Writing,claude-opus-4-20250514,0
battle_00340,Creative Writing,claude-opus-4-20250514,1
battle_00340,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00341,Creative Writing,o3-2025-04-16,1
battle_00341,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00342,Creative Writing,deepseek-r1-0528,1
battle_00342,Creative Writing,o3-2025-04-16,0
battle_00343,Creative Writing,o3-2025-04-16,1
battle_00343,Creative Writing,gemini-2.5-flash,0
battle_00344,Creative Writing,grok-4-0709,0
battle_00344,Creative Writing,gemini-2.5-pro,1
battle_00345,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00345,Creative Writing,deepseek-r1-0528,1
battle_00346,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00346,Creative Writing,grok-3-preview-02-24,1
battle_00347,Creative Writing,o3-2025-04-16,0
battle_00347,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00348,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00348,Creative Writing,grok-3-preview-02-24,1
battle_00349,Creative Writing,gemini-2.5-pro,1
battle_00349,Creative Writing,claude-opus-4-20250514-thinking-16k,0
battle_00350,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00350,Creative Writing,claude-opus-4-20250514,1
battle_00351,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00351,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00352,Creative Writing,deepseek-r1-0528,1
battle_00352,Creative Writing,claude-opus-4-20250514,0
battle_00353,Creative Writing,o3-2025-04-16,0
battle_00353,Creative Writing,deepseek-r1-0528,1
battle_00354,Creative Writing,claude-opus-4-20250514,0
battle_00354,Creative Writing,gemini-2.5-pro-preview-05-06,1
battle_00355,Creative Writing,deepseek-r1-0528,1
battle_00355,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00356,Creative Writing,gemini-2.5-flash,1
battle_00356,Creative Writing,grok-3-preview-02-24,0
battle_00357,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00357,Creative Writing,gemini-2.5-flash,0
battle_00358,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00358,Creative Writing,gemini-2.5-pro-preview-03-25,1
battle_00359,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00359,Creative Writing,claude-opus-4-20250514,1
battle_00360,Creative Writing,o3-2025-04-16,0
battle_00360,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00361,Creative Writing,gemini-2.5-pro,1
battle_00361,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00362,Creative Writing,deepseek-r1-0528,0
battle_00362,Creative Writing,grok-4-0709,1
battle_00363,Creative Writing,gemini-2.5-pro,1
battle_00363,Creative Writing,grok-3-preview-02-24,0
battle_00364,Creative Writing,o3-2025-04-16,1
battle_00364,Creative Writing,gemini-2.5-pro-preview-05-06,0
battle_00365,Creative Writing,deepseek-r1-0528,1
battle_00365,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00366,Creative Writing,gemini-2.5-flash,1
battle_00366,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00367,Creative Writing,o3-2025-04-16,0
battle_00367,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00368,Creative Writing,claude-opus-4-20250514-thinking-16k,0
battle_00368,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00369,Creative Writing,gemini-2.5-pro,0
battle_00369,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00370,Creative Writing,deepseek-r1-0528,1
battle_00370,Creative Writing,claude-opus-4-20250514,0
battle_00371,Creative Writing,o3-2025-04-16,0
battle_00371,Creative Writing,grok-4-0709,1
battle_00372,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00372,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00373,Creative Writing,claude-opus-4-20250514,0
battle_00373,Creative Writing,gemini-2.5-pro,1
battle_00374,Creative Writing,deepseek-r1-0528,1
battle_00374,Creative Writing,claude-opus-4-20250514-thinking-16k,0
battle_00375,Creative Writing,gemini-2.5-flash,1
battle_00375,Creative Writing,gemini-2.5-flash-preview-04-17,0
battle_00376,Creative Writing,kimi-k2-0711-preview,0
battle_00376,Creative Writing,grok-3-preview-02-24,1
battle_00377,Creative Writing,grok-3-preview-02-24,0
battle_00377,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00378,Creative Writing,chatgpt-4o-latest-20250326,0
battle_00378,Creative Writing,o3-2025-04-16,1
battle_00379,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00379,Creative Writing,deepseek-r1-0528,0
battle_00380,Creative Writing,deepseek-r1-0528,0
battle_00380,Creative Writing,qwen3-235b-a22b-no-thinking,1
battle_00381,Creative Writing,deepseek-r1-0528,1
battle_00381,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00382,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00382,Creative Writing,deepseek-r1-0528,1
battle_00383,Creative Writing,deepseek-r1-0528,0
battle_00383,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00384,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00384,Creative Writing,claude-opus-4-20250514,0
battle_00385,Creative Writing,kimi-k2-0711-preview,0
battle_00385,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00386,Creative Writing,claude-opus-4-20250514,1
battle_00386,Creative Writing,kimi-k2-0711-preview,0
battle_00387,Creative Writing,llama-4-maverick-03-26-experimental,0
battle_00387,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00388,Creative Writing,kimi-k2-0711-preview,0
battle_00388,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00389,Creative Writing,grok-3-preview-02-24,0
battle_00389,Creative Writing,claude-opus-4-20250514-thinking-16k,1
battle_00390,Creative Writing,kimi-k2-0711-preview,0
battle_00390,Creative Writing,grok-4-0709,1
battle_00391,Creative Writing,gemini-2.5-pro-preview-05-06,1
battle_00391,Creative Writing,claude-opus-4-20250514,0
battle_00392,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00392,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00393,Creative Writing,claude-opus-4-20250514,0
battle_00393,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00394,Creative Writing,gemini-2.5-pro,0
battle_00394,Creative Writing,kimi-k2-0711-preview,1
battle_00395,Creative Writing,llama-4-maverick-03-26-experimental,1
battle_00395,Creative Writing,o3-2025-04-16,0
battle_00396,Creative Writing,gemini-2.5-pro,0
battle_00396,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00397,Creative Writing,o3-2025-04-16,1
battle_00397,Creative Writing,claude-opus-4-20250514-thinking-16k,0
battle_00398,Creative Writing,gemini-2.5-flash,0
battle_00398,Creative Writing,claude-opus-4-20250514,1
battle_00399,Creative Writing,qwen3-235b-a22b-no-thinking,0
battle_00399,Creative Writing,chatgpt-4o-latest-20250326,1
battle_00400,Creative Writing,claude-opus-4-20250514-thinking-16k,1
